"","type","modified","license","accessrights","bibliographiccitation","references","institutionid","collectionid","datasetid","institutioncode","collectioncode","datasetname","basisofrecord","dynamicproperties","occurrenceid","catalognumber","recordnumber","recordedby","individualcount","sex","lifestage","occurrencestatus","preparations","associatedsequences","othercatalognumbers","occurrenceremarks","organismid","previousidentifications","eventid","eventdate","startdayofyear","enddayofyear","year","month","day","verbatimeventdate","habitat","highergeography","continent","islandgroup","island","country","countrycode","stateprovince","county","locality","verbatimlocality","minimumelevationinmeters","maximumelevationinmeters","verbatimelevation","locationaccordingto","locationremarks","decimallatitude","decimallongitude","geodeticdatum","coordinateuncertaintyinmeters","verbatimcoordinates","verbatimlatitude","verbatimlongitude","verbatimcoordinatesystem","georeferencedby","georeferenceddate","georeferenceprotocol","georeferencesources","georeferenceverificationstatus","identificationqualifier","typestatus","identifiedby","dateidentified","identificationverificationstatus","identificationremarks","scientificname","higherclassification","kingdom","phylum","class","order","family","genus","subgenus","specificepithet","infraspecificepithet","taxonrank","scientificnameauthorship","nomenclaturalcode","lengthinmm","lengthtype","lengthunitsinferred","massing","underivedlifestage","underivedsex","dataset_citation","gbifdatasetid","gbifpublisherid","dataset_contact_email","dataset_contact","dataset_pubdate","lastindexed","migrator_version","hastissue","vntype","haslength","correctedlocality"
"1","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 0a488928-bde1-441c-abef-4a3235bfac28. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=0a488928-bde1-441c-abef-4a3235bfac28","","","","WAM","MAMM","","PreservedSpecimen","","0a488928-bde1-441c-abef-4a3235bfac28","M33093","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","pangkajene district; padang lampe","indonesia | south sulawesi | pangkajene district; padang lampe",NA,NA,"","","",-4.724904,119.609346,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Eonycteris spelaea","|  |  | Chiroptera | Pteropodidae | Eonycteris","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Eonycteris","","spelaea","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"pangkajene district; padang lampe"
"12","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 37cebc74-2ae0-40c4-9b9c-093f2ea15589. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=37cebc74-2ae0-40c4-9b9c-093f2ea15589","","","","WAM","MAMM","","PreservedSpecimen","","37cebc74-2ae0-40c4-9b9c-093f2ea15589","M33102","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","pangkajene district; padang lampe","indonesia | south sulawesi | pangkajene district; padang lampe",NA,NA,"","","",-4.724904,119.609346,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Rousettus celebensis","|  |  | Chiroptera | Pteropodidae | Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"pangkajene district; padang lampe"
"13","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 38439c50-220b-4e50-b870-4c70aca07f4a. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=38439c50-220b-4e50-b870-4c70aca07f4a","","","","WAM","MAMM","","PreservedSpecimen","","38439c50-220b-4e50-b870-4c70aca07f4a","M33248","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","tapanjen","indonesia | south sulawesi | tapanjen",NA,NA,"","","",-5.533333,119.983333,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Rousettus celebensis","|  |  | Chiroptera | Pteropodidae | Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"tapanjen"
"14","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 3c590d21-4f42-47fc-8607-f3e87224d782. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=3c590d21-4f42-47fc-8607-f3e87224d782","","","","WAM","MAMM","","PreservedSpecimen","","3c590d21-4f42-47fc-8607-f3e87224d782","M33269","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","bonto sunggu","indonesia | south sulawesi | bonto sunggu",NA,NA,"","","",-5.257028,119.435344,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Macroglossus minimus","|  |  | Chiroptera | Pteropodidae | Macroglossus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Macroglossus","","minimus","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"bonto sunggu"
"15","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 479cffb8-8d14-4e2b-a9ec-7f479611910a. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=479cffb8-8d14-4e2b-a9ec-7f479611910a","","","","WAM","MAMM","","PreservedSpecimen","","479cffb8-8d14-4e2b-a9ec-7f479611910a","M33126","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","padang lampe","indonesia | south sulawesi | padang lampe",NA,NA,"","","",-4.724904,119.609346,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Eonycteris spelaea","|  |  | Chiroptera | Pteropodidae | Eonycteris","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Eonycteris","","spelaea","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"padang lampe"
"16","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 4c25f24c-7191-4013-a5f7-0c91f0b4992d. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=4c25f24c-7191-4013-a5f7-0c91f0b4992d","","","","WAM","MAMM","","PreservedSpecimen","","4c25f24c-7191-4013-a5f7-0c91f0b4992d","M33260","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","tapanjen","indonesia | south sulawesi | tapanjen",NA,NA,"","","",-5.533333,119.983333,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Cynopterus brachyotis","|  |  | Chiroptera | Pteropodidae | Cynopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Cynopterus","","brachyotis","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"tapanjen"
"17","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 4c289845-81f7-462b-b97a-c6b16da54235. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=4c289845-81f7-462b-b97a-c6b16da54235","","","","WAM","MAMM","","PreservedSpecimen","","4c289845-81f7-462b-b97a-c6b16da54235","M33274","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","tapanjen","indonesia | south sulawesi | tapanjen",NA,NA,"","","",-5.533333,119.983333,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Cynopterus brachyotis","|  |  | Chiroptera | Pteropodidae | Cynopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Cynopterus","","brachyotis","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"tapanjen"
"18","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 5590e4ef-0181-4cfa-8a4f-eab230f7c6bf. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=5590e4ef-0181-4cfa-8a4f-eab230f7c6bf","","","","WAM","MAMM","","PreservedSpecimen","","5590e4ef-0181-4cfa-8a4f-eab230f7c6bf","M33092","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","pangkajene district; padang lampe","indonesia | south sulawesi | pangkajene district; padang lampe",NA,NA,"","","",-4.724904,119.609346,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Rousettus celebensis","|  |  | Chiroptera | Pteropodidae | Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"pangkajene district; padang lampe"
"19","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 570edc2a-ade7-43bb-8f5b-3b635c3e6fd3. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=570edc2a-ade7-43bb-8f5b-3b635c3e6fd3","","","","WAM","MAMM","","PreservedSpecimen","","570edc2a-ade7-43bb-8f5b-3b635c3e6fd3","M33263","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","tapanjen","indonesia | south sulawesi | tapanjen",NA,NA,"","","",-5.533333,119.983333,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Rousettus celebensis","|  |  | Chiroptera | Pteropodidae | Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"tapanjen"
"20","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 5802937b-34ab-401a-b79a-5df9729d30ef. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=5802937b-34ab-401a-b79a-5df9729d30ef","","","","WAM","MAMM","","PreservedSpecimen","","5802937b-34ab-401a-b79a-5df9729d30ef","M33141","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","padang lampe","indonesia | south sulawesi | padang lampe",NA,NA,"","","",-4.724904,119.609346,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Cynopterus brachyotis","|  |  | Chiroptera | Pteropodidae | Cynopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Cynopterus","","brachyotis","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"padang lampe"
"21","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 5dcbf148-2c4a-4c3a-8f9c-b7acf989b705. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=5dcbf148-2c4a-4c3a-8f9c-b7acf989b705","","","","WAM","MAMM","","PreservedSpecimen","","5dcbf148-2c4a-4c3a-8f9c-b7acf989b705","M33258","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","tapanjen","indonesia | south sulawesi | tapanjen",NA,NA,"","","",-5.533333,119.983333,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Cynopterus brachyotis","|  |  | Chiroptera | Pteropodidae | Cynopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Cynopterus","","brachyotis","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"tapanjen"
"22","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 61e30963-85a5-48ab-99bc-eba6a77db03b. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=61e30963-85a5-48ab-99bc-eba6a77db03b","","","","WAM","MAMM","","PreservedSpecimen","","61e30963-85a5-48ab-99bc-eba6a77db03b","M33116","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","padang lampe","indonesia | south sulawesi | padang lampe",NA,NA,"","","",-4.724904,119.609346,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Cynopterus brachyotis","|  |  | Chiroptera | Pteropodidae | Cynopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Cynopterus","","brachyotis","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"padang lampe"
"23","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 65e5244c-125d-43fa-aa15-904c9ca1b21e. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=65e5244c-125d-43fa-aa15-904c9ca1b21e","","","","WAM","MAMM","","PreservedSpecimen","","65e5244c-125d-43fa-aa15-904c9ca1b21e","M33096","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","pangkajene district; padang lampe","indonesia | south sulawesi | pangkajene district; padang lampe",NA,NA,"","","",-4.724904,119.609346,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Dobsonia exoleta","|  |  | Chiroptera | Pteropodidae | Dobsonia","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Dobsonia","","exoleta","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"pangkajene district; padang lampe"
"24","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 697bf6ec-7f1b-4e25-bc38-d2c78f77dec3. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=697bf6ec-7f1b-4e25-bc38-d2c78f77dec3","","","","WAM","MAMM","","PreservedSpecimen","","697bf6ec-7f1b-4e25-bc38-d2c78f77dec3","M33118","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","padang lampe","indonesia | south sulawesi | padang lampe",NA,NA,"","","",-4.724904,119.609346,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Rousettus celebensis","|  |  | Chiroptera | Pteropodidae | Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"padang lampe"
"25","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 6a9b8bb9-b03b-427a-b087-45251c019b3f. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=6a9b8bb9-b03b-427a-b087-45251c019b3f","","","","WAM","MAMM","","PreservedSpecimen","","6a9b8bb9-b03b-427a-b087-45251c019b3f","M33277","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","tapanjen","indonesia | south sulawesi | tapanjen",NA,NA,"","","",-5.533333,119.983333,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Cynopterus brachyotis","|  |  | Chiroptera | Pteropodidae | Cynopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Cynopterus","","brachyotis","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"tapanjen"
"26","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 6c28777a-ab68-48aa-973c-1b1a52d63e2b. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=6c28777a-ab68-48aa-973c-1b1a52d63e2b","","","","WAM","MAMM","","PreservedSpecimen","","6c28777a-ab68-48aa-973c-1b1a52d63e2b","M33257","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","tapanjen","indonesia | south sulawesi | tapanjen",NA,NA,"","","",-5.533333,119.983333,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Cynopterus brachyotis","|  |  | Chiroptera | Pteropodidae | Cynopterus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Cynopterus","","brachyotis","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"tapanjen"
"27","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 718ff6b2-054e-4224-a1e0-e48fd68a0d8f. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=718ff6b2-054e-4224-a1e0-e48fd68a0d8f","","","","WAM","MAMM","","PreservedSpecimen","","718ff6b2-054e-4224-a1e0-e48fd68a0d8f","M33145","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","padang lampe","indonesia | south sulawesi | padang lampe",NA,NA,"","","",-4.724904,119.609346,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","Kitchener,D.J.","1995","","","Nyctimene cephalotes aplini","|  |  | Chiroptera | Pteropodidae | Nyctimene","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Nyctimene","","cephalotes","aplini","subspecies","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"padang lampe"
"28","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 71f45e6f-1525-4422-9494-d397dd8107c1. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=71f45e6f-1525-4422-9494-d397dd8107c1","","","","WAM","MAMM","","PreservedSpecimen","","71f45e6f-1525-4422-9494-d397dd8107c1","M33129","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","padang lampe","indonesia | south sulawesi | padang lampe",NA,NA,"","","",-4.724904,119.609346,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Macroglossus minimus","|  |  | Chiroptera | Pteropodidae | Macroglossus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Macroglossus","","minimus","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"padang lampe"
"29","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 781f202a-69e1-40d0-a565-82d60c62b288. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=781f202a-69e1-40d0-a565-82d60c62b288","","","","WAM","MAMM","","PreservedSpecimen","","781f202a-69e1-40d0-a565-82d60c62b288","M33103","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","pangkajene district; padang lampe","indonesia | south sulawesi | pangkajene district; padang lampe",NA,NA,"","","",-4.724904,119.609346,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Rousettus celebensis","|  |  | Chiroptera | Pteropodidae | Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"pangkajene district; padang lampe"
